indvar0(* 1),indvar0(* 2),indvar0(* 3),indvar0(* 4),stime0
0.011622, 14.980429, 0.981000, 0.011402, 14-Jul-2011
0.050286, 14.981459, 0.970000, 0.048777, 15-Jul-2011
0.580347, 14.992051, 0.967000, 0.561195, 16-Jul-2011
0.880224, 15.031745, 0.860000, 0.756993, 17-Jul-2011
0.457398, 15.572398, 0.830000, 0.379640, 18-Jul-2011
0.117827, 15.911969, 0.775000, 0.091316, 19-Jul-2011
0.000000, 16.029796, 0.722000, 0.000000, 20-Jul-2011
0.093020, 16.029796, 0.732000, 0.068091, 21-Jul-2011
0.166418, 16.029796, 0.741000, 0.123316, 22-Jul-2011
0.356837, 16.122816, 0.741000, 0.264416, 23-Jul-2011
0.363296, 16.196214, 0.802000, 0.291363, 24-Jul-2011
0.198010, 15.750929, 0.870000, 0.172269, 25-Jul-2011
0.126755, 15.813939, 0.969000, 0.122826, 26-Jul-2011
0.332990, 15.932092, 1.006000, 0.334988, 27-Jul-2011
0.848847, 15.940694, 1.006000, 0.853940, 28-Jul-2011
0.524459, 16.264378, 0.979000, 0.513446, 29-Jul-2011
0.000000, 16.762500, 0.979000, 0.000000, 30-Jul-2011
0.865214, 16.762500, 0.951000, 0.822819, 31-Jul-2011
1.024622, 16.762500, 0.916000, 0.938554, 01-Aug-2011
0.169245, 17.627714, 0.827000, 0.139966, 02-Aug-2011
0.159755, 17.787122, 0.781000, 0.124769, 03-Aug-2011
0.263133, 17.781296, 0.782000, 0.205770, 04-Aug-2011
0.223388, 17.930235, 0.804000, 0.179604, 05-Aug-2011
0.370214, 16.714969, 0.804000, 0.297652, 06-Aug-2011
0.260102, 16.825143, 0.865000, 0.224988, 07-Aug-2011
0.164102, 17.085184, 1.001000, 0.164266, 08-Aug-2011
1.878112, 17.085245, 1.009000, 1.895015, 09-Aug-2011
3.659969, 17.249286, 1.009000, 3.692909, 10-Aug-2011
1.949908, 18.963357, 0.891000, 1.737368, 11-Aug-2011
0.004010, 20.909255, 0.885000, 0.003549, 12-Aug-2011
0.192765, 20.913265, 0.860000, 0.165778, 13-Aug-2011
0.198306, 20.193643, 0.855000, 0.169552, 14-Aug-2011
0.091286, 20.142286, 0.807000, 0.073668, 15-Aug-2011
0.545000, 20.146388, 0.741000, 0.403845, 16-Aug-2011
1.733765, 20.230143, 0.720000, 1.248311, 17-Aug-2011
1.314653, 20.689398, 0.789000, 1.037261, 18-Aug-2011
0.273888, 21.963908, 0.836000, 0.228970, 19-Aug-2011
0.645592, 22.004051, 0.836000, 0.539715, 20-Aug-2011
0.554990, 22.237796, 0.818000, 0.453982, 21-Aug-2011
0.589704, 22.649643, 0.868000, 0.511863, 22-Aug-2011
0.797092, 22.792786, 0.868000, 0.691876, 23-Aug-2011
0.680071, 23.239347, 0.861000, 0.585542, 24-Aug-2011
0.391061, 23.589878, 0.952000, 0.372290, 25-Aug-2011
0.061520, 23.919408, 1.061000, 0.065273, 26-Aug-2011
0.000000, 23.969643, 1.061000, 0.000000, 27-Aug-2011
0.658714, 23.969643, 1.035000, 0.681769, 28-Aug-2011
1.479184, 23.967510, 0.998000, 1.476225, 29-Aug-2011
0.862051, 24.626224, 0.871000, 0.750846, 30-Aug-2011
0.082224, 25.446694, 0.847000, 0.069644, 31-Aug-2011
1.321857, 24.979204, 0.847000, 1.119613, 01-Sep-2011
1.281847, 25.019847, 0.864000, 1.107516, 02-Sep-2011
0.000929, 26.301061, 0.935000, 0.000868, 03-Sep-2011
0.001020, 26.301694, 0.989000, 0.001009, 04-Sep-2011
0.298010, 26.301990, 1.141000, 0.340030, 05-Sep-2011
1.592990, 26.299224, 1.141000, 1.817601, 06-Sep-2011
2.738388, 26.596510, 0.789000, 2.160588, 07-Sep-2011
1.444051, 27.892214, 0.742000, 1.071486, 08-Sep-2011
0.342316, 29.162092, 0.779000, 0.266664, 09-Sep-2011
1.150265, 29.147796, 0.779000, 0.896057, 10-Sep-2011
0.809316, 29.488745, 0.746000, 0.603750, 11-Sep-2011
0.000000, 30.296000, 0.656000, 0.000000, 12-Sep-2011
0.000000, 30.296000, 0.682000, 0.000000, 13-Sep-2011
0.000000, 30.296000, 0.718000, 0.000000, 14-Sep-2011
0.007908, 29.951000, 0.763000, 0.006034, 15-Sep-2011
0.016102, 29.948602, 0.763000, 0.012286, 16-Sep-2011
0.008194, 29.956449, 0.743000, 0.006088, 17-Sep-2011
0.034194, 29.964643, 0.723000, 0.024722, 18-Sep-2011
0.034194, 29.964643, 0.805000, 0.027526, 19-Sep-2011
0.056378, 29.998837, 0.816000, 0.046004, 20-Sep-2011
0.096827, 29.998837, 0.929000, 0.089952, 21-Sep-2011
1.450031, 29.972520, 0.929000, 1.347078, 22-Sep-2011
1.542898, 29.845061, 0.915000, 1.411752, 23-Sep-2011
0.331408, 29.469194, 0.904000, 0.299593, 24-Sep-2011
0.869092, 29.582194, 0.939000, 0.816077, 25-Sep-2011
2.053745, 27.939398, 0.939000, 1.928466, 26-Sep-2011
1.654837, 28.205776, 0.836000, 1.383444, 27-Sep-2011
0.277908, 29.567480, 0.830000, 0.230664, 28-Sep-2011
0.006082, 29.667786, 0.874000, 0.005315, 29-Sep-2011
0.000265, 29.470276, 0.874000, 0.000232, 30-Sep-2011
0.000000, 29.005082, 0.854000, 0.000000, 01-Oct-2011
0.000000, 28.499939, 0.644000, 0.000000, 02-Oct-2011
0.000000, 28.211347, 0.644000, 0.000000, 03-Oct-2011
0.000000, 27.993551, 0.640000, 0.000000, 04-Oct-2011
0.000000, 27.895633, 0.687000, 0.000000, 05-Oct-2011
0.024510, 27.895633, 0.687000, 0.016839, 06-Oct-2011
0.132163, 27.088480, 0.636000, 0.084056, 07-Oct-2011
0.245408, 23.725602, 0.631000, 0.154853, 08-Oct-2011
1.405816, 23.792184, 0.821000, 1.154175, 09-Oct-2011
1.273694, 23.809153, 0.863000, 1.099198, 10-Oct-2011
0.006245, 24.913582, 0.874000, 0.005458, 11-Oct-2011
0.000612, 24.880643, 0.880000, 0.000539, 12-Oct-2011
0.307765, 24.880224, 0.931000, 0.286530, 13-Oct-2011
0.307765, 24.869633, 0.931000, 0.286530, 14-Oct-2011
0.000000, 25.137704, 0.786000, 0.000000, 15-Oct-2011
0.000000, 24.597051, 0.844000, 0.000000, 16-Oct-2011
0.000163, 24.257480, 1.052000, 0.000172, 17-Oct-2011
0.094959, 24.139653, 1.316000, 0.124966, 18-Oct-2011
0.111888, 24.139816, 1.316000, 0.147244, 19-Oct-2011
0.017235, 24.234612, 0.731000, 0.012599, 20-Oct-2011
0.000143, 24.158684, 0.583000, 0.000083, 21-Oct-2011
0.000000, 24.085429, 0.617000, 0.000000, 22-Oct-2011
0.000000, 23.801990, 0.617000, 0.000000, 23-Oct-2011
0.000000, 23.722133, 0.591000, 0.000000, 24-Oct-2011
0.000000, 23.603980, 0.704000, 0.000000, 25-Oct-2011
0.000000, 23.595378, 0.916000, 0.000000, 26-Oct-2011
0.000000, 23.270990, 0.969000, 0.000000, 27-Oct-2011
0.140673, 22.746531, 0.992000, 0.139548, 28-Oct-2011
0.176163, 22.746531, 0.992000, 0.174754, 29-Oct-2011
0.062765, 22.887204, 0.637000, 0.039982, 30-Oct-2011
0.649286, 22.057480, 0.637000, 0.413595, 31-Oct-2011
0.622010, 21.925347, 0.513000, 0.319091, 01-Nov-2011
0.000000, 22.537520, 0.570000, 0.000000, 02-Nov-2011
0.000000, 22.387602, 0.661000, 0.000000, 03-Nov-2011
0.009673, 22.274388, 0.661000, 0.006394, 04-Nov-2011
0.009673, 22.164214, 0.452000, 0.004372, 05-Nov-2011
0.000000, 21.913847, 0.489000, 0.000000, 06-Nov-2011
0.000000, 21.913786, 0.725000, 0.000000, 07-Nov-2011
0.000000, 21.749745, 0.815000, 0.000000, 08-Nov-2011
0.000000, 20.035673, 0.885000, 0.000000, 09-Nov-2011
0.002673, 18.089776, 0.885000, 0.002366, 10-Nov-2011
0.002673, 18.085765, 0.799000, 0.002136, 11-Nov-2011
0.000000, 18.088439, 0.834000, 0.000000, 12-Nov-2011
0.000000, 17.895673, 0.982000, 0.000000, 13-Nov-2011
0.000000, 17.890133, 0.982000, 0.000000, 14-Nov-2011
0.000000, 17.804388, 0.916000, 0.000000, 15-Nov-2011
0.000000, 17.345133, 0.916000, 0.000000, 16-Nov-2011
0.185847, 16.070622, 0.872000, 0.162059, 17-Nov-2011
0.185847, 16.030480, 0.581000, 0.107977, 18-Nov-2011
0.001418, 15.982582, 0.640000, 0.000908, 19-Nov-2011
0.001418, 15.570735, 0.689000, 0.000977, 20-Nov-2011
0.053704, 15.429010, 0.788000, 0.042319, 21-Nov-2011
0.053704, 14.982449, 0.939000, 0.050428, 22-Nov-2011
0.221122, 14.685622, 0.939000, 0.207634, 23-Nov-2011
0.221122, 14.356082, 0.863000, 0.190829, 24-Nov-2011
0.000000, 14.515684, 0.895000, 0.000000, 25-Nov-2011
0.000000, 14.515684, 0.930000, 0.000000, 26-Nov-2011
0.000000, 14.515684, 1.103000, 0.000000, 27-Nov-2011
0.597061, 13.856969, 1.103000, 0.658559, 28-Nov-2011
0.597061, 13.036500, 0.847000, 0.505711, 29-Nov-2011
0.000000, 13.591980, 0.697000, 0.000000, 30-Nov-2011
0.000000, 13.551337, 0.470000, 0.000000, 01-Dec-2011
0.000000, 12.270122, 0.471000, 0.000000, 02-Dec-2011
0.000000, 12.269490, 0.591000, 0.000000, 03-Dec-2011
0.000000, 12.269194, 0.648000, 0.000000, 04-Dec-2011
0.000000, 12.268469, 0.732000, 0.000000, 05-Dec-2011
0.000000, 11.971184, 0.739000, 0.000000, 06-Dec-2011
0.059980, 10.675480, 0.739000, 0.044325, 07-Dec-2011
0.059980, 9.232796, 0.630000, 0.037787, 08-Dec-2011
0.018398, 9.291408, 0.630000, 0.011591, 09-Dec-2011
0.018398, 8.950459, 0.584000, 0.010744, 10-Dec-2011
0.000235, 8.159541, 0.700000, 0.000164, 11-Dec-2011
0.000235, 8.159541, 0.700000, 0.000164, 12-Dec-2011
0.000000, 8.159776, 0.657000, 0.000000, 13-Dec-2011
0.000000, 8.159776, 0.683000, 0.000000, 14-Dec-2011
0.000000, 8.159776, 0.717000, 0.000000, 15-Dec-2011
0.000000, 8.151867, 0.717000, 0.000000, 16-Dec-2011
0.000000, 8.143673, 0.656000, 0.000000, 17-Dec-2011
0.000000, 8.143673, 0.706000, 0.000000, 18-Dec-2011
0.000000, 8.109480, 0.834000, 0.000000, 19-Dec-2011
0.000000, 8.109480, 0.922000, 0.000000, 20-Dec-2011
0.000000, 8.053102, 0.922000, 0.000000, 21-Dec-2011
0.000000, 8.012653, 0.952000, 0.000000, 22-Dec-2011
0.000000, 6.603071, 0.952000, 0.000000, 23-Dec-2011
0.000000, 6.469755, 0.842000, 0.000000, 24-Dec-2011
0.000000, 6.271663, 0.841000, 0.000000, 25-Dec-2011
0.000000, 5.600663, 0.855000, 0.000000, 26-Dec-2011
0.355694, 4.217918, 0.855000, 0.304118, 27-Dec-2011
0.355694, 3.945827, 0.634000, 0.225510, 28-Dec-2011
0.000000, 4.295704, 0.609000, 0.000000, 29-Dec-2011
0.000643, 4.295439, 0.609000, 0.000392, 30-Dec-2011
0.000643, 4.295439, 0.597000, 0.000384, 31-Dec-2011
0.000000, 4.296082, 0.553000, 0.000000, 01-Jan-2012
0.025551, 4.296082, 0.534000, 0.013644, 02-Jan-2012
0.025551, 4.296082, 0.423000, 0.010808, 03-Jan-2012
0.000000, 4.321633, 0.503000, 0.000000, 04-Jan-2012
0.000000, 4.321633, 0.636000, 0.000000, 05-Jan-2012
0.000000, 4.297122, 0.761000, 0.000000, 06-Jan-2012
0.000010, 4.189469, 0.805000, 0.000008, 07-Jan-2012
0.000010, 4.051714, 0.805000, 0.000008, 08-Jan-2012
0.000000, 2.783663, 0.811000, 0.000000, 09-Jan-2012
0.000000, 2.778031, 0.838000, 0.000000, 10-Jan-2012
0.527000, 2.777418, 0.855000, 0.450585, 11-Jan-2012
0.529847, 2.777418, 0.855000, 0.453019, 12-Jan-2012
0.002847, 2.996653, 0.727000, 0.002070, 13-Jan-2012
0.000000, 2.999500, 0.415000, 0.000000, 14-Jan-2012
0.000000, 2.999500, 0.549000, 0.000000, 15-Jan-2012
0.000000, 2.999500, 0.640000, 0.000000, 16-Jan-2012
0.000000, 2.999337, 0.680000, 0.000000, 17-Jan-2012
0.428510, 2.904541, 0.737000, 0.315812, 18-Jan-2012
0.428857, 2.887449, 0.737000, 0.316068, 19-Jan-2012
0.000347, 3.315816, 0.794000, 0.000275, 20-Jan-2012
0.000000, 3.316163, 0.839000, 0.000000, 21-Jan-2012
0.000000, 3.316163, 0.839000, 0.000000, 22-Jan-2012
0.000000, 3.316163, 0.815000, 0.000000, 23-Jan-2012
0.000000, 3.316163, 0.770000, 0.000000, 24-Jan-2012
0.000000, 3.316163, 0.691000, 0.000000, 25-Jan-2012
0.000000, 3.316163, 0.722000, 0.000000, 26-Jan-2012
0.488694, 3.316163, 0.722000, 0.352837, 27-Jan-2012
0.488694, 3.175490, 0.504000, 0.246302, 28-Jan-2012
0.000000, 3.628694, 0.457000, 0.000000, 29-Jan-2012
0.000000, 3.601418, 0.569000, 0.000000, 30-Jan-2012
0.000000, 2.979408, 0.617000, 0.000000, 31-Jan-2012
0.000000, 2.979408, 0.641000, 0.000000, 01-Feb-2012
0.000000, 2.979408, 0.641000, 0.000000, 02-Feb-2012
0.000000, 2.979408, 0.675000, 0.000000, 03-Feb-2012
0.000000, 2.969735, 0.788000, 0.000000, 04-Feb-2012
0.000000, 2.969735, 0.830000, 0.000000, 05-Feb-2012
0.177378, 2.969735, 0.830000, 0.147223, 06-Feb-2012
0.177684, 2.969735, 0.796000, 0.141436, 07-Feb-2012
0.000306, 3.147112, 0.719000, 0.000220, 08-Feb-2012
0.000000, 3.147418, 0.636000, 0.000000, 09-Feb-2012
0.181939, 3.144745, 0.667000, 0.121353, 10-Feb-2012
0.209531, 3.144745, 0.667000, 0.139757, 11-Feb-2012
0.027592, 3.326684, 0.635000, 0.017521, 12-Feb-2012
0.000000, 3.354276, 0.883000, 0.000000, 13-Feb-2012
0.000000, 3.354276, 0.883000, 0.000000, 14-Feb-2012
0.000000, 3.354276, 0.882000, 0.000000, 15-Feb-2012
0.000000, 3.354276, 0.722000, 0.000000, 16-Feb-2012
0.267469, 3.168429, 0.761000, 0.203544, 17-Feb-2012
0.267469, 3.168429, 0.908000, 0.242862, 18-Feb-2012
0.012541, 3.434480, 0.908000, 0.011387, 19-Feb-2012
0.012541, 3.434480, 0.720000, 0.009029, 20-Feb-2012
0.000000, 3.393316, 0.703000, 0.000000, 21-Feb-2012
0.002980, 3.393316, 0.764000, 0.002276, 22-Feb-2012
0.002980, 3.172194, 0.764000, 0.002276, 23-Feb-2012
0.000000, 3.175173, 0.709000, 0.000000, 24-Feb-2012
0.002745, 3.175173, 0.621000, 0.001705, 25-Feb-2012
0.030684, 3.175173, 0.628000, 0.019269, 26-Feb-2012
0.029653, 3.177918, 0.628000, 0.018622, 27-Feb-2012
0.001714, 2.608796, 0.702000, 0.001203, 28-Feb-2012
0.000000, 2.610510, 0.702000, 0.000000, 29-Feb-2012
0.000000, 2.610510, 0.669000, 0.000000, 01-Mar-2012
0.000000, 2.610510, 0.801000, 0.000000, 02-Mar-2012
0.000000, 2.610510, 0.873000, 0.000000, 03-Mar-2012
0.052439, 2.610510, 0.873000, 0.045779, 04-Mar-2012
0.052439, 2.610510, 0.553000, 0.028999, 05-Mar-2012
0.000000, 2.662949, 0.553000, 0.000000, 06-Mar-2012
0.000000, 2.662949, 0.714000, 0.000000, 07-Mar-2012
0.015918, 2.602969, 0.731000, 0.011636, 08-Mar-2012
0.016041, 2.602969, 0.731000, 0.011726, 09-Mar-2012
0.000704, 2.600490, 0.773000, 0.000544, 10-Mar-2012
0.001398, 2.600612, 0.818000, 0.001144, 11-Mar-2012
0.000816, 2.600959, 0.852000, 0.000696, 12-Mar-2012
0.000000, 2.601776, 0.852000, 0.000000, 13-Mar-2012
0.000000, 2.601776, 0.759000, 0.000000, 14-Mar-2012
0.006031, 2.601776, 0.715000, 0.004312, 15-Mar-2012
0.006031, 2.601776, 0.674000, 0.004065, 16-Mar-2012
0.000000, 2.607806, 0.680000, 0.000000, 17-Mar-2012
0.000000, 2.607806, 0.680000, 0.000000, 18-Mar-2012
0.000000, 2.607806, 0.719000, 0.000000, 19-Mar-2012
0.000163, 2.607806, 0.795000, 0.000130, 20-Mar-2012
0.194286, 2.607806, 0.795000, 0.154457, 21-Mar-2012
0.196031, 2.607969, 0.713000, 0.139770, 22-Mar-2012
0.002306, 2.802092, 0.777000, 0.001792, 23-Mar-2012
0.057765, 2.804000, 0.777000, 0.044884, 24-Mar-2012
0.172357, 2.804398, 0.764000, 0.131681, 25-Mar-2012
0.114990, 2.861765, 0.682000, 0.078423, 26-Mar-2012
0.000000, 2.976755, 0.770000, 0.000000, 27-Mar-2012
0.000000, 2.621061, 0.797000, 0.000000, 28-Mar-2012
0.000000, 2.621061, 0.851000, 0.000000, 29-Mar-2012
0.000000, 2.621061, 0.851000, 0.000000, 30-Mar-2012
0.117684, 2.620418, 0.840000, 0.098854, 31-Mar-2012
0.117684, 2.620418, 0.675000, 0.079436, 01-Apr-2012
0.000000, 2.738102, 0.713000, 0.000000, 02-Apr-2012
0.000000, 2.712551, 0.743000, 0.000000, 03-Apr-2012
0.460653, 2.712551, 0.846000, 0.389712, 04-Apr-2012
0.473449, 2.712551, 0.926000, 0.438414, 05-Apr-2012
0.017684, 3.173204, 0.926000, 0.016375, 06-Apr-2012
0.004888, 3.186000, 0.801000, 0.003915, 07-Apr-2012
0.000000, 3.190878, 0.925000, 0.000000, 08-Apr-2012
0.000000, 3.190878, 0.965000, 0.000000, 09-Apr-2012
0.000000, 3.190878, 0.965000, 0.000000, 10-Apr-2012
0.000000, 3.190878, 0.874000, 0.000000, 11-Apr-2012
0.000000, 2.663878, 0.733000, 0.000000, 12-Apr-2012
0.000000, 2.661031, 0.716000, 0.000000, 13-Apr-2012
0.000000, 2.661031, 0.696000, 0.000000, 14-Apr-2012
0.000000, 2.661031, 0.735000, 0.000000, 15-Apr-2012
0.000000, 2.661031, 0.735000, 0.000000, 16-Apr-2012
0.000000, 2.661031, 0.766000, 0.000000, 17-Apr-2012
0.000010, 2.661031, 0.811000, 0.000008, 18-Apr-2012
0.397296, 2.232520, 0.832000, 0.330550, 19-Apr-2012
0.560500, 2.232184, 1.120000, 0.627760, 20-Apr-2012
1.082041, 2.629469, 1.120000, 1.211886, 21-Apr-2012
1.143918, 2.792684, 1.021000, 1.167941, 22-Apr-2012
0.225092, 3.711510, 0.632000, 0.142258, 23-Apr-2012
0.000000, 3.936602, 0.703000, 0.000000, 24-Apr-2012
0.000000, 3.936602, 0.757000, 0.000000, 25-Apr-2012
0.000000, 3.936602, 0.757000, 0.000000, 26-Apr-2012
0.000000, 3.936602, 0.663000, 0.000000, 27-Apr-2012
0.190908, 3.447908, 0.654000, 0.124854, 28-Apr-2012
0.192480, 3.447908, 0.601000, 0.115680, 29-Apr-2012
0.001571, 3.638816, 0.651000, 0.001023, 30-Apr-2012
0.000510, 3.640388, 0.742000, 0.000379, 01-May-2012
0.030255, 3.640388, 0.842000, 0.025475, 02-May-2012
0.029745, 3.640898, 0.860000, 0.025581, 03-May-2012
0.000000, 3.670643, 0.901000, 0.000000, 04-May-2012
0.000000, 3.670643, 0.966000, 0.000000, 05-May-2012
0.000000, 3.670643, 1.021000, 0.000000, 06-May-2012
0.000000, 3.670643, 1.021000, 0.000000, 07-May-2012
0.000357, 3.493265, 0.995000, 0.000355, 08-May-2012
0.012724, 3.492959, 0.988000, 0.012572, 09-May-2012
0.012378, 3.493316, 0.833000, 0.010311, 10-May-2012
0.000010, 3.505684, 0.770000, 0.000008, 11-May-2012
0.000000, 3.323755, 0.713000, 0.000000, 12-May-2012
0.000000, 3.296163, 0.685000, 0.000000, 13-May-2012
0.000357, 3.296163, 0.737000, 0.000263, 14-May-2012
0.001082, 3.296163, 0.766000, 0.000829, 15-May-2012
1.083714, 3.296520, 0.800000, 0.866971, 16-May-2012
1.156959, 3.297245, 0.802000, 0.927881, 17-May-2012
0.073969, 4.380235, 0.802000, 0.059323, 18-May-2012
0.469163, 4.186735, 0.792000, 0.371577, 19-May-2012
0.469163, 4.186735, 0.801000, 0.375800, 20-May-2012
0.000000, 4.643357, 0.834000, 0.000000, 21-May-2012
0.000000, 4.643357, 0.845000, 0.000000, 22-May-2012
0.000000, 4.643357, 0.845000, 0.000000, 23-May-2012
0.843357, 4.640378, 0.837000, 0.705890, 24-May-2012
0.862276, 4.640378, 0.792000, 0.682922, 25-May-2012
0.018918, 5.483735, 0.807000, 0.015267, 26-May-2012
0.258704, 5.499908, 0.807000, 0.208774, 27-May-2012
0.320092, 5.471969, 0.826000, 0.264396, 28-May-2012
0.161500, 5.728959, 0.826000, 0.133399, 29-May-2012
0.100112, 5.790347, 0.776000, 0.077687, 30-May-2012
0.000337, 5.890459, 0.959000, 0.000323, 31-May-2012
0.990296, 5.890459, 0.959000, 0.949694, 01-Jun-2012
0.990827, 5.890796, 0.942000, 0.933359, 02-Jun-2012
0.000867, 6.880755, 0.945000, 0.000820, 03-Jun-2012
0.001878, 6.829184, 1.084000, 0.002035, 04-Jun-2012
0.440551, 6.829184, 1.162000, 0.511920, 05-Jun-2012
0.631163, 6.831061, 1.162000, 0.733412, 06-Jun-2012
0.935378, 7.269735, 1.016000, 0.950344, 07-Jun-2012
1.615898, 7.446306, 0.849000, 1.371897, 08-Jun-2012
0.901765, 8.189071, 0.849000, 0.765599, 09-Jun-2012
0.028765, 9.061500, 0.756000, 0.021747, 10-Jun-2012
0.000010, 9.089439, 0.726000, 0.000007, 11-Jun-2012
0.000000, 9.089449, 0.746000, 0.000000, 12-Jun-2012
0.003296, 9.089449, 0.759000, 0.002502, 13-Jun-2012
0.019031, 9.089449, 0.787000, 0.014977, 14-Jun-2012
0.106653, 9.086714, 0.787000, 0.083936, 15-Jun-2012
0.090918, 9.102449, 0.838000, 0.076190, 16-Jun-2012
0.000194, 9.193367, 0.970000, 0.000188, 17-Jun-2012
0.000194, 9.193367, 0.970000, 0.000188, 18-Jun-2012
0.000000, 9.193561, 0.943000, 0.000000, 19-Jun-2012
0.131316, 9.193398, 1.062000, 0.139458, 20-Jun-2012
0.238122, 8.999276, 1.062000, 0.252886, 21-Jun-2012
0.240061, 9.128684, 1.080000, 0.259266, 22-Jun-2012
0.601939, 9.235092, 1.475000, 0.887860, 23-Jun-2012
7.649776, 9.310980, 1.475000, 11.283419, 24-Jun-2012
8.655327, 9.664673, 1.466000, 12.688709, 25-Jun-2012
1.821296, 16.845765, 1.462000, 2.662735, 26-Jun-2012
0.354684, 18.320000, 1.107000, 0.392635, 27-Jun-2012
0.007622, 18.667061, 0.886000, 0.006753, 28-Jun-2012
0.000000, 18.674684, 0.951000, 0.000000, 29-Jun-2012
0.000000, 18.674684, 0.981000, 0.000000, 30-Jun-2012
0.000000, 18.557000, 0.981000, 0.000000, 01-Jul-2012
0.000000, 18.557000, 1.011000, 0.000000, 02-Jul-2012
0.000000, 18.557000, 1.015000, 0.000000, 03-Jul-2012
0.054480, 18.557000, 1.015000, 0.055297, 04-Jul-2012
0.195173, 18.096347, 1.003000, 0.195759, 05-Jul-2012
0.215633, 18.138031, 0.912000, 0.196657, 06-Jul-2012
0.106929, 18.273837, 0.836000, 0.089392, 07-Jul-2012
0.077408, 18.348776, 0.690000, 0.053412, 08-Jul-2012
0.090602, 18.380765, 0.716000, 0.064871, 09-Jul-2012
0.496439, 18.426184, 0.727000, 0.360911, 10-Jul-2012
1.911541, 18.471367, 0.742000, 1.418363, 11-Jul-2012
1.548214, 18.922622, 0.792000, 1.226186, 12-Jul-2012
0.321418, 20.382908, 0.792000, 0.254563, 13-Jul-2012
0.269143, 20.470837, 0.831000, 0.223658, 14-Jul-2012
0.278745, 20.704327, 0.891000, 0.248362, 15-Jul-2012
1.022663, 20.739980, 0.968000, 0.989938, 16-Jul-2012
1.457276, 20.983071, 0.968000, 1.410643, 17-Jul-2012
1.398439, 21.762643, 0.931000, 1.301947, 18-Jul-2012
0.720735, 22.440337, 0.929000, 0.669563, 19-Jul-2012
0.000000, 22.763786, 0.893000, 0.000000, 20-Jul-2012
0.208061, 22.600571, 0.893000, 0.185799, 21-Jul-2012
0.720265, 21.681745, 0.883000, 0.635994, 22-Jul-2012
0.515153, 21.664714, 0.883000, 0.454880, 23-Jul-2012
0.035827, 22.176918, 0.897000, 0.032136, 24-Jul-2012
0.037908, 22.179867, 0.902000, 0.034193, 25-Jul-2012
0.005031, 22.212745, 0.966000, 0.004860, 26-Jul-2012
0.000000, 22.217776, 0.966000, 0.000000, 27-Jul-2012
0.089480, 22.217776, 0.907000, 0.081158, 28-Jul-2012
0.089480, 22.026867, 0.967000, 0.086527, 29-Jul-2012
0.009867, 22.114776, 0.995000, 0.009818, 30-Jul-2012
0.074990, 22.114776, 1.060000, 0.079489, 31-Jul-2012
0.169776, 22.124133, 1.060000, 0.179962, 01-Aug-2012
0.108551, 22.159510, 1.009000, 0.109528, 02-Aug-2012
0.014459, 22.264163, 0.936000, 0.013534, 03-Aug-2012
0.010561, 22.268061, 0.873000, 0.009220, 04-Aug-2012
0.628520, 22.278622, 0.807000, 0.507216, 05-Aug-2012
1.338949, 22.278622, 0.838000, 1.122039, 06-Aug-2012
0.710429, 22.907143, 0.873000, 0.620204, 07-Aug-2012
0.000735, 23.617214, 0.873000, 0.000641, 08-Aug-2012
0.000735, 23.604847, 0.896000, 0.000658, 09-Aug-2012
0.238194, 23.605571, 0.896000, 0.213422, 10-Aug-2012
0.682031, 23.605571, 0.886000, 0.604279, 11-Aug-2012
0.722673, 23.843765, 0.886000, 0.640289, 12-Aug-2012
0.438490, 24.287602, 0.858000, 0.376224, 13-Aug-2012
0.199837, 24.566082, 0.946000, 0.189046, 14-Aug-2012
0.040224, 24.725010, 0.946000, 0.038052, 15-Aug-2012
0.050112, 23.682204, 0.955000, 0.047857, 16-Aug-2012
0.083173, 23.608276, 0.989000, 0.082259, 17-Aug-2012
1.380469, 23.658347, 0.989000, 1.365284, 18-Aug-2012
1.629745, 23.222286, 0.977000, 1.592261, 19-Aug-2012
0.939102, 24.569653, 0.935000, 0.878060, 20-Aug-2012
3.256857, 24.852031, 0.907000, 2.953969, 21-Aug-2012
3.107847, 25.508755, 0.900000, 2.797062, 22-Aug-2012
0.508112, 28.108888, 0.900000, 0.457301, 23-Aug-2012
0.000398, 27.773245, 0.843000, 0.000335, 24-Aug-2012
0.017694, 27.754724, 0.843000, 0.014916, 25-Aug-2012
0.371582, 27.754724, 0.877000, 0.325877, 26-Aug-2012
1.237582, 27.513714, 1.183000, 1.464059, 27-Aug-2012
0.910959, 27.806214, 1.183000, 1.077665, 28-Aug-2012
0.037898, 28.589796, 1.072000, 0.040627, 29-Aug-2012
0.015163, 28.617061, 0.976000, 0.014799, 30-Aug-2012
0.004531, 28.627357, 0.842000, 0.003815, 31-Aug-2012
0.000000, 27.641929, 0.806000, 0.000000, 01-Sep-2012
0.000000, 27.641061, 0.806000, 0.000000, 02-Sep-2012
0.000000, 27.641061, 0.788000, 0.000000, 03-Sep-2012
0.023133, 27.639184, 0.859000, 0.019871, 04-Sep-2012
0.024449, 27.200510, 0.859000, 0.021002, 05-Sep-2012
0.458357, 27.031153, 0.855000, 0.391895, 06-Sep-2012
0.464745, 26.289582, 0.962000, 0.447085, 07-Sep-2012
0.007765, 25.873612, 1.018000, 0.007905, 08-Sep-2012
0.690367, 25.852561, 1.018000, 0.702794, 09-Sep-2012
